Zscore,longitude,latitude,year,group
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4276806,36.81976438,2006,negative
0,-118.4255988,36.81570643,2006,negative
0,-118.4255988,36.81570643,2006,negative
0,-118.4255988,36.81570643,2006,negative
0,-118.4255988,36.81570643,2006,negative
0,-118.4252046,36.81091124,2006,negative
0,-118.4252046,36.81091124,2006,negative
0,-118.4252046,36.81091124,2006,negative
0,-118.4252046,36.81091124,2006,negative
0,-118.4252046,36.81091124,2006,negative
0,-118.4252046,36.81091124,2006,negative
0,-118.4248318,36.81292848,2006,negative
0,-118.4248318,36.81292848,2006,negative
0,-118.4248318,36.81292848,2006,negative
0,-118.4248318,36.81292848,2006,negative
0,-118.4235152,36.81222305,2006,negative
0,-118.4235152,36.81222305,2006,negative
0,-118.4235152,36.81222305,2006,negative
0,-118.4235152,36.81222305,2006,negative
0,-118.4232941,36.81456708,2006,negative
0,-118.4232941,36.81456708,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4179698,36.80756055,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4178666,36.80878756,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4174356,36.80313949,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4163823,36.80600394,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4152073,36.81202757,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
0,-118.4112629,36.80858558,2006,negative
115264.55,-118.4491572,36.64472419,2005,positive
106099.2,-118.5255009,37.07302456,2005,positive
89071.2,-118.5255009,37.07302456,2005,positive
84253.6,-118.527978,37.0717267,2005,positive
71111.76,-118.4323797,36.82354228,2005,positive
70639.97,-118.4310362,36.8181581,2005,positive
68881.76,-118.5270104,37.07244332,2005,positive
59680.24,-118.4204548,36.82184508,2005,positive
53690.01,-118.4534131,36.64944199,2005,positive
53092.11,-118.4491572,36.64472419,2005,positive
47785.12,-118.5255009,37.07302456,2005,positive
47274.08,-118.5255009,37.07302456,2005,positive
45078.36,-118.4310362,36.8181581,2005,positive
43211.03,-118.4534131,36.64944199,2005,positive
43184.16,-118.4534131,36.64944199,2005,positive
41550.12,-118.4491572,36.64472419,2005,positive
38916.08,-118.4323797,36.82354228,2005,positive
36476,-118.5270104,37.07244332,2005,positive
35675.82,-118.4310362,36.8181581,2005,positive
34312.24,-118.5270104,37.07244332,2005,positive
33315.95,-118.4491572,36.64472419,2005,positive
31059.52,-118.5270104,37.07244332,2005,positive
30706.24,-118.5255009,37.07302456,2005,positive
29879.11,-118.4534131,36.64944199,2005,positive
27798.72,-118.4310362,36.8181581,2005,positive
25798.9,-118.4491572,36.64472419,2005,positive
25613.92,-118.5270104,37.07244332,2005,positive
24485.25,-118.4610758,36.6419294,2005,positive
22929.36,-118.4276806,36.81976438,2005,positive
22151.48,-118.4310362,36.8181581,2005,positive
21778.08,-118.4534131,36.64944199,2005,positive
21313.2,-118.5255009,37.07302456,2005,positive
20664,-118.4276806,36.81976438,2005,positive
19450.53,-118.4310362,36.8181581,2005,positive
18819.63,-118.4310362,36.8181581,2005,positive
18796.23,-118.4310362,36.8181581,2005,positive
17897.96,-118.4323797,36.82354228,2005,positive
17337.36,-118.5255009,37.07302456,2005,positive
17131.52,-118.4323797,36.82354228,2005,positive
16106,-118.4204548,36.82184508,2005,positive
14898.96,-118.4323797,36.82354228,2005,positive
14795.68,-118.4323797,36.82354228,2005,positive
14321.7,-118.4310362,36.8181581,2005,positive
14078.8,-118.4323797,36.82354228,2005,positive
13335.52,-118.4323797,36.82354228,2005,positive
12513.01,-118.4310362,36.8181581,2005,positive
12458.63,-118.4534131,36.64944199,2005,positive
12443.14,-118.4583957,36.65046822,2005,positive
12345.94,-118.4323797,36.82354228,2005,positive
11920.27,-118.4323797,36.82354228,2005,positive
11816.9,-118.4610758,36.6419294,2005,positive
11285.19,-118.4310362,36.8181581,2005,positive
11153.68,-118.4286489,36.82408687,2005,positive
10950.96,-118.4286489,36.82408687,2005,positive
10478,-118.4323797,36.82354228,2005,positive
10238.32,-118.4276806,36.81976438,2005,positive
10171.52,-118.4310362,36.8181581,2005,positive
9989.65,-118.4310362,36.8181581,2005,positive
9810.96,-118.4323797,36.82354228,2005,positive
9695.73,-118.4310362,36.8181581,2005,positive
9647.6,-118.4534131,36.64944199,2005,positive
9392.72,-118.43037,36.82588259,2005,positive
9363.75,-118.4323797,36.82354228,2005,positive
9339.97,-118.4323797,36.82354228,2005,positive
9162.05,-118.4598532,36.64703823,2005,positive
8751.2,-118.4323797,36.82354228,2005,positive
8655.76,-118.4323797,36.82354228,2005,positive
8438,-118.4323797,36.82354228,2005,positive
8309.44,-118.4323797,36.82354228,2005,positive
8267.84,-118.4323797,36.82354228,2005,positive
7893.53,-118.4323797,36.82354228,2005,positive
7827.68,-118.4534131,36.64944199,2005,positive
7717.1,-118.4323797,36.82354228,2005,positive
7659.64,-118.4323797,36.82354228,2005,positive
7455.75,-118.4323797,36.82354228,2005,positive
7228.96,-118.4323797,36.82354228,2005,positive
7189.68,-118.4323797,36.82354228,2005,positive
7179.19,-118.4310362,36.8181581,2005,positive
6801.34,-118.4323797,36.82354228,2005,positive
6750.34,-118.4491572,36.64472419,2005,positive
6659.5,-118.4323797,36.82354228,2005,positive
6595.65,-118.4323797,36.82354228,2005,positive
6268.63,-118.4310362,36.8181581,2005,positive
6201.44,-118.4323797,36.82354228,2005,positive
6198.48,-118.5255009,37.07302456,2005,positive
6133.6,-118.4310362,36.8181581,2005,positive
6065.33,-118.4323797,36.82354228,2005,positive
6001.48,-118.4491572,36.64472419,2005,positive
5971.72,-118.4323797,36.82354228,2005,positive
5964.2,-118.4276806,36.81976438,2005,positive
5882.68,-118.4323797,36.82354228,2005,positive
5752.88,-118.4530614,36.64612971,2005,positive
5602.21,-118.4286489,36.82408687,2005,positive
5576.67,-118.4310362,36.8181581,2005,positive
5521.83,-118.4204548,36.82184508,2005,positive
5518.89,-118.421943,36.82240065,2005,positive
5382.37,-118.4310362,36.8181581,2005,positive
5375.68,-118.4310362,36.8181581,2005,positive
5348.99,-118.4310362,36.8181581,2005,positive
5288.3,-118.4323797,36.82354228,2005,positive
5256.62,-118.4310362,36.8181581,2005,positive
5124.42,-118.4323797,36.82354228,2005,positive
5123.2,-118.4323797,36.82354228,2005,positive
5066.4,-118.4323797,36.82354228,2005,positive
5043.76,-118.4534131,36.64944199,2005,positive
5002.24,-118.4323797,36.82354228,2005,positive
4957.84,-118.4323797,36.82354228,2005,positive
4869.6,-118.4323797,36.82354228,2005,positive
4727.48,-118.4323797,36.82354228,2005,positive
4681.28,-118.4323797,36.82354228,2005,positive
4605.696,-118.5270104,37.07244332,2005,positive
4586.89,-118.4323797,36.82354228,2005,positive
4550.1,-118.4530614,36.64612971,2005,positive
4452.6,-118.4323797,36.82354228,2005,positive
4449.88,-118.4323797,36.82354228,2005,positive
4269.48,-118.4323797,36.82354228,2005,positive
4237.09,-118.4610758,36.6419294,2005,positive
4233.25,-118.43037,36.82588259,2005,positive
4160.18,-118.4491572,36.64472419,2005,positive
4125.5,-118.4323797,36.82354228,2005,positive
4099.67,-118.4323797,36.82354228,2005,positive
4065.51,-118.4323797,36.82354228,2005,positive
3985.56,-118.4323797,36.82354228,2005,positive
3802.18,-118.4323797,36.82354228,2005,positive
3740.52,-118.4286489,36.82408687,2005,positive
3730.6,-118.4323797,36.82354228,2005,positive
3730.5,-118.4286489,36.82408687,2005,positive
3696.36,-118.4310362,36.8181581,2005,positive
3661.7,-118.4323797,36.82354228,2005,positive
3603.27,-118.4323797,36.82354228,2005,positive
3551.37,-118.4323797,36.82354228,2005,positive
3521.32,-118.4323797,36.82354228,2005,positive
3510.43,-118.4286489,36.82408687,2005,positive
3480.83,-118.4323797,36.82354228,2005,positive
3474.68,-118.4323797,36.82354228,2005,positive
3362.24,-118.4323797,36.82354228,2005,positive
3300.64,-118.4553895,36.65016068,2005,positive
3281.13,-118.4323797,36.82354228,2005,positive
3223.26,-118.4323797,36.82354228,2005,positive
3213.62,-118.4323797,36.82354228,2005,positive
3196.56,-118.4204548,36.82184508,2005,positive
3108.744,-118.5255009,37.07302456,2005,positive
3019.28,-118.5270104,37.07244332,2005,positive
3014.55,-118.4323797,36.82354228,2005,positive
3006.55,-118.4276806,36.81976438,2005,positive
2993.49,-118.4310362,36.8181581,2005,positive
2962.31,-118.4323797,36.82354228,2005,positive
2942.78,-118.4323797,36.82354228,2005,positive
2940.16,-118.4323797,36.82354228,2005,positive
2882.23,-118.4323797,36.82354228,2005,positive
2869.95,-118.4323797,36.82354228,2005,positive
2813.03,-118.4286489,36.82408687,2005,positive
2792.25,-118.4286489,36.82408687,2005,positive
2787.7,-118.4323797,36.82354228,2005,positive
2784.96,-118.4610758,36.6419294,2005,positive
2774.43,-118.4323797,36.82354228,2005,positive
2755.76,-118.4323797,36.82354228,2005,positive
2713.75,-118.4286489,36.82408687,2005,positive
2693.46,-118.4323797,36.82354228,2005,positive
2662.2,-118.4323797,36.82354228,2005,positive
2643,-118.4323797,36.82354228,2005,positive
2566.02,-118.4323797,36.82354228,2005,positive
2538.23,-118.4323797,36.82354228,2005,positive
2515.61,-118.4286489,36.82408687,2005,positive
2500.85,-118.4204548,36.82184508,2005,positive
2386.85,-118.4192419,36.82174931,2005,positive
2359.8,-118.4323797,36.82354228,2005,positive
2351.86,-118.4152073,36.81202757,2005,positive
2332.78,-118.4323797,36.82354228,2005,positive
2320.96,-118.4323797,36.82354228,2005,positive
2272.15,-118.4323797,36.82354228,2005,positive
2219.28,-118.4323797,36.82354228,2005,positive
2182.85,-118.4323797,36.82354228,2005,positive
2180.09,-118.4286489,36.82408687,2005,positive
2133.98,-118.4323797,36.82354228,2005,positive
2117.03,-118.4323797,36.82354228,2005,positive
2099.24,-118.4323797,36.82354228,2005,positive
2054.2,-118.4323797,36.82354228,2005,positive
2037.59,-118.4323797,36.82354228,2005,positive
1967.84,-118.4276806,36.81976438,2005,positive
1958.23,-118.4610758,36.6419294,2005,positive
1945.08,-118.4323797,36.82354228,2005,positive
1937.8,-118.4310362,36.8181581,2005,positive
1926.68,-118.4192419,36.82174931,2005,positive
1923.08,-118.4610758,36.6419294,2005,positive
1921.28,-118.4323797,36.82354228,2005,positive
1892.53,-118.4534131,36.64944199,2005,positive
1868.48,-118.4323797,36.82354228,2005,positive
1839.13,-118.4323797,36.82354228,2005,positive
1837.99,-118.4534131,36.64944199,2005,positive
1813,-118.4323797,36.82354228,2005,positive
1788.36,-118.4310362,36.8181581,2005,positive
1785.04,-118.4323797,36.82354228,2005,positive
1773.08,-118.4323797,36.82354228,2005,positive
1750.77,-118.4310362,36.8181581,2005,positive
1741.44,-118.4323797,36.82354228,2005,positive
1734.66,-118.4598532,36.64703823,2005,positive
1731.76,-118.4286489,36.82408687,2005,positive
1723.56,-118.4323797,36.82354228,2005,positive
1722.72,-118.4323797,36.82354228,2005,positive
1721.03,-118.4323797,36.82354228,2005,positive
1721,-118.4323797,36.82354228,2005,positive
1716.8,-118.4323797,36.82354228,2005,positive
1702.28,-118.4323797,36.82354228,2005,positive
1685,-118.4323797,36.82354228,2005,positive
1679.87,-118.4323797,36.82354228,2005,positive
1662.79,-118.421943,36.82240065,2005,positive
1637.59,-118.4286489,36.82408687,2005,positive
1605.87,-118.4323797,36.82354228,2005,positive
1576.84,-118.4323797,36.82354228,2005,positive
1537.18,-118.4323797,36.82354228,2005,positive
1528.85,-118.4310362,36.8181581,2005,positive
1507.37,-118.4323797,36.82354228,2005,positive
1481.1,-118.4323797,36.82354228,2005,positive
1476.34,-118.4286489,36.82408687,2005,positive
1465.52,-118.4323797,36.82354228,2005,positive
1442.8,-118.4323797,36.82354228,2005,positive
1435.58,-118.4323797,36.82354228,2005,positive
1406.62,-118.4286489,36.82408687,2005,positive
1400.82,-118.4323797,36.82354228,2005,positive
1400.61,-118.4286489,36.82408687,2005,positive
1393.17,-118.4323797,36.82354228,2005,positive
1368.2,-118.4204548,36.82184508,2005,positive
1367.31,-118.4286489,36.82408687,2005,positive
1354,-118.4323797,36.82354228,2005,positive
1319.25,-118.4323797,36.82354228,2005,positive
1300.51,-118.4323797,36.82354228,2005,positive
1289.36,-118.4534131,36.64944199,2005,positive
1285.6,-118.4323797,36.82354228,2005,positive
1283.44,-118.4276806,36.81976438,2005,positive
1271.29,-118.4276806,36.81976438,2005,positive
1236.81,-118.4323797,36.82354228,2005,positive
1228.83,-118.4323797,36.82354228,2005,positive
1225.11,-118.4323797,36.82354228,2005,positive
1215.99,-118.4323797,36.82354228,2005,positive
1211.2,-118.4323797,36.82354228,2005,positive
1198.3,-118.4286489,36.82408687,2005,positive
1194.32,-118.4323797,36.82354228,2005,positive
1178.28,-118.4323797,36.82354228,2005,positive
1162.34,-118.4323797,36.82354228,2005,positive
1145.88,-118.4323797,36.82354228,2005,positive
1144.78,-118.4553895,36.65016068,2005,positive
1126.22,-118.4286489,36.82408687,2005,positive
1125.56,-118.4286489,36.82408687,2005,positive
1099.43,-118.4286489,36.82408687,2005,positive
1093.81,-118.4610758,36.6419294,2005,positive
1066.4,-118.4323797,36.82354228,2005,positive
1064.14,-118.43037,36.82588259,2005,positive
1060.01,-118.4323797,36.82354228,2005,positive
1059.56,-118.43037,36.82588259,2005,positive
1046.56,-118.4152073,36.81202757,2005,positive
1043.44,-118.4610758,36.6419294,2005,positive
1029.56,-118.4323797,36.82354228,2005,positive
1026.08,-118.4323797,36.82354228,2005,positive
1023.6,-119.48051,38.11736,2005,positive
1022.84,-118.4530614,36.64612971,2005,positive
1021.59,-118.4323797,36.82354228,2005,positive
1018.31,-118.4323797,36.82354228,2005,positive
1017.08,-118.4323797,36.82354228,2005,positive
1017.07,-118.4286489,36.82408687,2005,positive
999.3,-118.4323797,36.82354228,2005,positive
994.74,-118.4286489,36.82408687,2005,positive
993.49,-118.4491572,36.64472419,2005,positive
980.18,-118.4583957,36.65046822,2005,positive
975.59,-118.4286489,36.82408687,2005,positive
969.86,-118.4323797,36.82354228,2005,positive
964.93,-118.4286489,36.82408687,2005,positive
963.58,-118.4323797,36.82354228,2005,positive
957.71,-118.4323797,36.82354228,2005,positive
952.12,-118.4276806,36.81976438,2005,positive
946.67,-118.4276806,36.81976438,2005,positive
945.72,-118.4323797,36.82354228,2005,positive
944.8,-119.63531,37.72424,2005,positive
934.62,-118.4323797,36.82354228,2005,positive
934.32,-118.4323797,36.82354228,2005,positive
933.79,-118.4323797,36.82354228,2005,positive
931.26,-118.4323797,36.82354228,2005,positive
908.14,-118.4530614,36.64612971,2005,positive
900.98,-118.4323797,36.82354228,2005,positive
886.19,-118.4323797,36.82354228,2005,positive
879.76,-118.4323797,36.82354228,2005,positive
875.97,-118.4323797,36.82354228,2005,positive
871.22,-118.4534131,36.64944199,2005,positive
860.63,-118.4323797,36.82354228,2005,positive
845.98,-118.4323797,36.82354228,2005,positive
843.78,-118.4534131,36.64944199,2005,positive
829.65,-118.4323797,36.82354228,2005,positive
829.64,-118.4530614,36.64612971,2005,positive
816.14,-118.4530614,36.64612971,2005,positive
795.74,-118.4286489,36.82408687,2005,positive
784.78,-118.4610758,36.6419294,2005,positive
770.46,-118.4286489,36.82408687,2005,positive
760.01,-118.4323797,36.82354228,2005,positive
753.15,-118.4286489,36.82408687,2005,positive
751.7,-118.4276806,36.81976438,2005,positive
750.99,-118.4286489,36.82408687,2005,positive
747.41,-118.4286489,36.82408687,2005,positive
746.57,-118.4323797,36.82354228,2005,positive
733.26,-118.4323797,36.82354228,2005,positive
732.35,-118.4553895,36.65016068,2005,positive
716.58,-118.4610758,36.6419294,2005,positive
715.17,-118.4323797,36.82354228,2005,positive
711.88,-118.4323797,36.82354228,2005,positive
711.55,-118.4323797,36.82354228,2005,positive
706.51,-118.4192419,36.82174931,2005,positive
704.45,-118.4323797,36.82354228,2005,positive
703.22,-118.4530614,36.64612971,2005,positive
701.11,-118.43037,36.82588259,2005,positive
698.96,-118.4323797,36.82354228,2005,positive
698.54,-118.4286489,36.82408687,2005,positive
695.27,-118.4323797,36.82354228,2005,positive
679.6,-118.4323797,36.82354228,2005,positive
679.5672,-118.5255009,37.07302456,2005,positive
663.61,-118.4610758,36.6419294,2005,positive
658.44,-118.4610758,36.6419294,2005,positive
658.12,-118.4323797,36.82354228,2005,positive
654.41,-118.4323797,36.82354228,2005,positive
652.73,-118.4323797,36.82354228,2005,positive
643.85,-118.4553895,36.65016068,2005,positive
636.72,-118.4276806,36.81976438,2005,positive
632.88,-118.4534131,36.64944199,2005,positive
628.03,-118.4534131,36.64944199,2005,positive
624.77,-118.4323797,36.82354228,2005,positive
618.84,-118.4286489,36.82408687,2005,positive
617.96,-118.4323797,36.82354228,2005,positive
613.5,-118.4323797,36.82354228,2005,positive
612.9,-118.4323797,36.82354228,2005,positive
596.42,-118.4553895,36.65016068,2005,positive
595.08,-118.4323797,36.82354228,2005,positive
593.63,-118.4323797,36.82354228,2005,positive
592.9,-118.4286489,36.82408687,2005,positive
592.79,-118.4530614,36.64612971,2005,positive
